,Name,Region,Type,Population,%0-9YO,%10-19YO,%20-29YO,%30-39YO,%40-49YO,%50-59YO,%60-69YO,%70-79YO,%80+YO,AreaKM2,PopDensity,Businesses,%BusinessGrowth,BusinessesPer1kCap,%Unemployment,UnemploymentChange,2019Wage,HousePrice,%HousePriceGrowth,HousePricePerWage,%OwnOutright,%OwnWithMort,%PrivateRent,%SocialHousing,%Heavy Industry & Manufacturing,%Wholesale & Retail,%Agriculture,%Hospitality,%Public Admin & Defence,%Transport,%Health & Social Work,%Support & Admin,%Education,%Sciences,%FS & ICT,%Other Industry,%NoQuals,%Level1,%Level2,%Level3,%Level4+,%White,%Mixed,%Asian,%Black,%NoReligion,%Christian,%Muslim,%Buddhist,%Hindu,%Jewish,%Sikh,%BornUK,%BornIreland,%BornOtherEU,%BornOtherEurope,%BornAfrica,%BornME,%BornSouthAsia,%BornSEAsia,%BornEastAsia,%BornNAmerica,%BornLatinAmerica,%BornAustralasia,MbpsSpeed,%UnableDecent,%Under10Mbps,LASpendGrowth15to19,%ChildcareGood,%FSM_GoodEarlyYears,%FSM_GoodPrimary,%FSM_GoodKS2,%FSM_GoodSecondary,%FSM_AttainmentScore,%FSM_Neet,%FSM_KS5Score,%FSM_2ALevels,%ProfessionalJobs,%JobsSubLivingWage,%FamiliesOwnHouse,PerPupilFunding,%13-19PerPupilGrowth,%5GoodGCSEs,Avg8Score,PupilProgress,%BadSchools,High Blood Pressure,Depression,Obesity,Diabetes,Asthma,DiseasesPerPop,%LeaveVote,%17Turnout,Winner_17,seat_types_17,seat_types_yg
E14000985,Sutton Coldfield,West Midlands,Large Town,94395,0.1165,0.1121,0.1054,0.1076,0.128,0.1451,0.1181,0.0992,0.068,57.65818758988621,1637.1482342007882,3875,0.19414483821263476,41.05090311986864,0.025601023,-0.006951109000000007,710,275000.0,0.3924050632911393,7.448537378114842,0.402587309,0.391531075,0.107403415,0.083510918,0.18,0.146,0.001,0.04,0.058,0.037000000000000005,0.128,0.041,0.133,0.083,0.08800000000000001,0.063,0.185,0.165,0.163,0.129,0.358,0.886664494,0.021743931,0.066619702,0.019903898,0.269811896,0.665786956,0.019241486,0.002838908,0.01516187,0.001345853,0.021807017,0.9260411959999999,0.011534377,0.013794989,0.001345853,0.00968383,0.0021554670000000003,0.021701873,0.002597075,0.0033436024,0.005772446,0.0008306434000000001,0.00119865,57.1,0.01271,0.1735,-0.0195,0.9426,0.5928,0.936,0.4053,0.5367,50.63,0.8903,30.61,0.4275,0.3633,0.3327,0.8225,4454.27,-0.07757890529707656,0.7759999999999999,55.2,0.09,0.18,0.14676,0.08269,0.07572000000000001,0.06744,0.05803,0.65764,0.517,0.7005631047427695,Con,con safe,con safe
E14000986,Tamworth,West Midlands,Large Town,95529,0.1171,0.1134,0.1167,0.1231,0.13140000000000002,0.13849999999999998,0.1184,0.0949,0.0464,179.61196050678998,531.8632441317217,3640,0.17990275526742305,38.103612515571186,0.030335966,-0.015017049,550,190000.0,0.2881355932203389,6.643356643356642,0.30586657,0.396057995,0.106263867,0.177364429,0.23,0.204,0.006,0.05,0.044,0.081,0.092,0.052000000000000005,0.08,0.046,0.059,0.057,0.259,0.21575,0.18575,0.13274999999999998,0.20675,0.966528206,0.010720205,0.015713177,0.005695764,0.3387563720000001,0.643107391,0.004374095,0.001888099,0.003377599,0.000230768,0.0049090570000000005,0.961115657,0.006115341999999999,0.01584954,0.0008601339999999999,0.004132839,0.000440556,0.004353116,0.001835651,0.0016048840999999998,0.002349634,0.000461535,0.0008706230000000001,55.5,0.00992,0.1806,-0.1438,0.9558,0.5452,0.6661,0.3438,0.3452,34.0,0.9114,19.33,0.2618,0.3,0.338,0.6964,4263.38,-0.07105987349412035,0.53,40.9,-0.22,0.35999999999999993,0.14259000000000002,0.11297,0.11456,0.07128999999999999,0.06145,0.7408799999999999,0.66,0.663179446906378,Con,con safe,con safe
E14000987,Tatton,North West,Small Town,85968,0.1127,0.1072,0.0815,0.1077,0.1366,0.1542,0.1263,0.1053,0.0683,330.460768662747,260.14585739747815,6285,0.24702380952380956,73.10859854829704,0.016569522,-0.0093639,700,310000.0,0.423650975889782,8.516483516483516,0.390844974,0.362221795,0.115535553,0.112901013,0.16299999999999998,0.158,0.016,0.051,0.035,0.046,0.107,0.052000000000000005,0.08900000000000001,0.11,0.102,0.069,0.17600000000000002,0.15375,0.16375,0.12275,0.38275,0.95502272,0.012504894,0.024452169,0.004010108,0.278299145,0.6938080609999999,0.011496435,0.002977921,0.005327037,0.004152479000000001,0.001316929,0.938578903,0.006988029000000001,0.018413278,0.001898276,0.007735475,0.003025378,0.007913439,0.003654182,0.0030846989,0.004923654,0.001257608,0.00252708,43.9,0.02287,0.2164,0.0499,0.924,0.4945,0.9959,0.3542,0.7056,36.63,0.8847,32.61,0.324,0.4076,0.2113,0.7605,4221.62,-0.05066214517496415,0.727,50.0,0.02,0.0,0.14753,0.10279,0.08107,0.05785,0.06038,0.70392,0.456,0.7251672216165247,Con,con safe,con safe
E14000988,Taunton Deane,South West,Large Town,118979,0.1135,0.1093,0.1037,0.1162,0.1231,0.1422,0.125,0.0997,0.0672,462.3327088554389,257.3449762932565,4885,0.15484633569739947,41.057665638474006,0.026510069,-0.0008145649999999997,540,215000.0,0.2573099415204678,7.656695156695156,0.348114354,0.321146098,0.154070821,0.156074786,0.166,0.172,0.017,0.047,0.08800000000000001,0.033,0.17600000000000002,0.042,0.1,0.06,0.046,0.056000000000000015,0.205,0.1785,0.1905,0.1345,0.2925,0.972129199,0.009166236,0.014593373,0.002595588,0.364770799,0.620935319,0.003621117,0.003239947,0.001624511,0.0006262080000000001,0.000127057,0.93005527,0.00387523,0.03002169,0.0022053420000000003,0.00905733,0.00112536,0.005291005,0.006053345999999999,0.0046829484,0.003920608,0.0011707373,0.002532059,29.6,0.05161,0.3028,0.0005,0.8966,0.5009,0.8046,0.3544,0.6333,37.38,0.8867,28.96,0.33,0.2692,0.24,0.6527,4181.26,-0.05171150780061107,0.654,45.1,-0.17,0.235,0.15086,0.1225,0.07877999999999999,0.06477999999999999,0.06314,0.7539199999999999,0.529,0.7389915396047135,Con,con safe,con safe
E14000989,Telford,West Midlands,Large Town,97503,0.1423,0.1183,0.1267,0.13970000000000002,0.1303,0.1324,0.103,0.0727,0.0347,50.55865121327821,1928.512681018532,2765,0.22345132743362828,28.35810180199584,0.048104272,-0.01485231299999999,520,150000.0,0.2,5.547337278106508,0.243150497,0.362076539,0.160077966,0.219211552,0.268,0.172,0.004,0.05,0.076,0.041,0.103,0.05,0.083,0.031,0.069,0.052000000000000005,0.267,0.20875,0.19475,0.13375,0.19575,0.934915172,0.01860357,0.032979559,0.010568953,0.3744397350000001,0.590655054,0.007392733,0.002113791,0.0063745730000000006,0.000398411,0.013944377,0.936387078,0.0034860940000000003,0.025896701,0.001626844,0.010015604,0.000962826,0.011410042,0.002667139,0.0033864918,0.002689273,0.000686152,0.0007857539999999999,58.4,0.00084,0.1245,0.0199,0.9249,0.5383,0.8739,0.4532,0.5552,39.3,0.8104,30.76,0.2627,0.2378,0.242,0.5565,4393.47,-0.08051199517807017,0.54,42.0,-0.22,0.23,0.13463,0.14334000000000002,0.10935999999999997,0.07514,0.0607,0.74247,0.662,0.6582679940093383,Con,con lab marginal,con safe
E14000990,Tewkesbury,South West,Small Town,108340,0.1192,0.1029,0.0978,0.1237,0.127,0.1462,0.1204,0.1019,0.061,368.802692057202,293.7614131710196,4610,0.2647462277091908,42.55122761676205,0.01895674,-0.008185822000000002,610,254997.5,0.517842261904762,8.039013240857503,0.389621791,0.362572961,0.121268922,0.107032696,0.211,0.14800000000000002,0.011,0.05,0.08900000000000001,0.033,0.113,0.044,0.095,0.062,0.087,0.056000000000000015,0.187,0.1935,0.17850000000000002,0.1345,0.3075,0.969877922,0.010200338,0.014510771,0.003637883,0.31909430000000005,0.664153097,0.00484032,0.00207879,0.005064504,0.00067255,0.0007438810000000001,0.933142438,0.00549249,0.028359182,0.001671184,0.009568549,0.000988444,0.005767624,0.0034035090000000003,0.002639248,0.005207166,0.000988444,0.0027717209999999996,52.4,0.03544,0.2284,0.0316,0.9429,0.4515,0.9622,0.3885,0.7007,32.22,0.8379,24.72,0.2845,0.33,0.182,0.7316,4296.59,-0.039043559165853996,0.603,44.4,-0.08,0.18500000000000005,0.14389000000000002,0.09347,0.09858,0.06787,0.06525,0.7383300000000002,0.536,0.7269032416502947,Con,con safe,con safe
E14000991,The Cotswolds,South West,Rural,102355,0.0999,0.1062,0.08779999999999999,0.0943,0.1284,0.1568,0.13849999999999998,0.1176,0.0706,1239.7449508675802,82.56133644938132,6870,0.16047297297297305,67.11933955351473,0.015859376,-0.0045612249999999995,600,345000.0,0.3855421686746987,11.057692307692307,0.38460061,0.2851072,0.145326643,0.146238986,0.18600000000000005,0.155,0.03,0.069,0.046,0.03,0.095,0.046,0.1,0.087,0.079,0.07800000000000001,0.184,0.168,0.166,0.128,0.354,0.978788448,0.008284295,0.009327657,0.002524936,0.308021368,0.680491215,0.001898919,0.002608405,0.001356371,0.001460707,0.000208672,0.932223196,0.005154209,0.022870498,0.001909353,0.011153541999999999,0.001043362,0.00435082,0.004549059,0.0031926884999999997,0.0070844290000000015,0.0014815739999999998,0.004987271,87.2,0.04609,0.2534,0.0262,0.9186,0.5056,0.9256,0.4231,0.9425,36.71,0.9119,31.96,0.3183,0.3928,0.1987,0.6584,4352.5,-0.044286689839466375,0.73,51.2,0.1,0.075,0.15189,0.08308,0.08037000000000001,0.05945,0.06757,0.72326,0.479,0.7436885480242141,Con,con safe,con safe
E14000992,The Wrekin,West Midlands,Large Town,96325,0.1149,0.1209,0.12619999999999998,0.1178,0.13019999999999998,0.1415,0.11,0.0895,0.049,345.25346046765696,278.99792769498873,2925,0.125,30.365948611471577,0.024175377,-0.010762490999999996,610,187972.5,0.2469154228855721,5.9259930643127365,0.315559851,0.355156703,0.143007041,0.168051912,0.218,0.155,0.017,0.046,0.11,0.037000000000000005,0.112,0.04,0.103,0.041,0.06699999999999999,0.053,0.219,0.18225,0.18725000000000006,0.15225,0.25925,0.926471882,0.015576872,0.04554255,0.009372525,0.29401346500000003,0.659310921,0.026885506,0.002519141,0.003619203,0.000495028,0.009713544,0.923226701,0.004213236,0.032176802000000004,0.0013750770000000002,0.007656428000000001,0.001661093,0.017050955,0.00286016,0.0040042242,0.003883217,0.0006050341,0.001287072,54.3,0.01442,0.1496,0.0199,0.9621,0.5201,0.9224,0.4018,0.6163,37.9,0.8976,22.72,0.3343,0.2623,0.3053,0.66,4316.85,-0.06841767931478737,0.662,48.8,-0.03,0.18,0.14300000000000002,0.11538,0.10326,0.07148,0.06271,0.7335100000000001,0.593,0.7235438166870737,Con,con safe,con safe
E14000993,Thirsk and Malton,Yorkshire and The Humber,Rural,101767,0.0964,0.1006,0.08869999999999999,0.0963,0.1164,0.16010000000000002,0.1471,0.1237,0.0706,2136.84911220338,47.62479457197821,6300,0.11111111111111116,61.90611887940098,0.017274462,-0.006093165999999997,530,208000.0,0.223529411764706,7.547169811320754,0.417970877,0.270036699,0.163750444,0.118835089,0.197,0.157,0.064,0.07400000000000001,0.064,0.034,0.111,0.037000000000000005,0.09,0.057,0.037000000000000005,0.079,0.235,0.17775,0.17275,0.12475,0.29075,0.986219559,0.005848435999999999,0.005312071,0.0016606670000000002,0.272050253,0.720151832,0.0016090929999999998,0.002021682,0.000618882,0.000402273,7.22029e-05,0.957967591,0.003280075,0.019226604,0.00120682,0.0052089250000000005,0.000670456,0.001990737,0.002516787,0.0017019257,0.003166613,0.0006291970000000001,0.0024342689999999998,32.4,0.08294,0.2218,-0.0977,0.9754,0.4341,0.9073,0.3061,0.7355,41.0,0.9216,20.11,0.3575,0.2523,0.3213,0.659,4505.81,-0.02513424982366852,0.6990000000000001,48.3,0.21,0.105,0.17142000000000002,0.09093,0.1217,0.06688,0.06801,0.81224,0.564,0.7121266048048811,Con,con safe,con safe
E14000994,Thornbury and Yate,South West,Rural,87378,0.1114,0.1132,0.0987,0.1143,0.12710000000000002,0.15289999999999998,0.118,0.1075,0.05690000000000001,373.14075784161696,234.1690050302369,3940,0.1067415730337078,45.09144178168418,0.013983674,-0.005133140999999999,590,284000.0,0.6228571428571428,9.256844850065187,0.393072244,0.401012795,0.110538459,0.077577683,0.213,0.158,0.014,0.045,0.071,0.051,0.116,0.042,0.087,0.058,0.091,0.053999999999999986,0.184,0.2095,0.1795,0.13649999999999998,0.2905,0.975870053,0.009213033,0.010117454,0.00342474,0.364963944,0.6229891710000001,0.003472976,0.002134433,0.0011456,0.000578829,0.001205894,0.953524829,0.003870921,0.017437233,0.0015797220000000002,0.007163013,0.001121482,0.003243856,0.003726214,0.0014470729,0.003762391,0.0008923609999999998,0.002230905,57.5,0.017730000000000003,0.1926,0.0203,0.9528,0.5673,0.9166,0.354,0.2751,32.54,0.8993,26.24,0.2707,0.3193,0.202,0.784,4122.59,-0.052421931385123084,0.62,46.3,0.01,0.395,0.1466,0.10413,0.08714,0.06265,0.0696,0.7347399999999998,0.522,0.748114652683674,Con,con safe,con ld marginal
E14000995,Thurrock,East of England,Large Town,129896,0.1605,0.1267,0.1221,0.1636,0.1459,0.1224,0.07769999999999999,0.052300000000000006,0.0288,68.03716992725401,1909.1916982861874,4805,0.7409420289855073,36.99113136663178,0.040751996,-0.018001945,620,270000.0,0.7197452229299364,8.374689826302731,0.215477799,0.400387816,0.154037213,0.216545383,0.177,0.205,0.001,0.044,0.05,0.105,0.095,0.056,0.076,0.047,0.093,0.05,0.265,0.22575,0.18775000000000006,0.12375,0.19775,0.8249709690000001,0.022149585,0.046372199,0.099513999,0.32546557099999995,0.6215732660000001,0.024747323,0.004515935,0.009186702,0.0015913289999999998,0.009926455,0.85290095,0.006537353,0.043783063,0.0062793,0.053365447,0.001298869,0.017676658999999997,0.005694379,0.0030106233,0.005677175,0.0025719322,0.00120425,59.4,0.02812,0.1699,0.0124,0.9202,0.6092,0.8154,0.3819,0.8255,39.27,0.9048,26.94,0.3385,0.2364,0.221,0.6206,4246.5,-0.12008603326951285,0.5820000000000001,42.5,-0.14,0.24,0.12759,0.09281,0.09561,0.06462999999999999,0.04818,0.6158199999999999,0.703,0.6451621158226066,Con,con lab marginal,con safe
E14000996,Tiverton and Honiton,South West,Rural,103139,0.1022,0.1054,0.08650000000000001,0.098,0.1179,0.1462,0.14029999999999998,0.127,0.0765,903.5841881594052,114.14431698953636,5500,0.11561866125760645,53.326093912099196,0.019848908,-0.0016868849999999956,510,232500.0,0.26016260162601634,8.766968325791856,0.424499428,0.288614752,0.145206888,0.116445877,0.209,0.175,0.052000000000000005,0.055,0.048,0.046,0.125,0.04,0.08800000000000001,0.06,0.039,0.063,0.235,0.19025,0.18225,0.12825,0.26425,0.985076153,0.006173975,0.006807728000000001,0.001103956,0.34670346500000004,0.64283962,0.001482163,0.002657671,0.00089952,0.00078708,8.17745e-05,0.9522947979999999,0.003281202,0.019380558,0.001032403,0.006920168000000001,0.000797301,0.003250537,0.003894511,0.0022794648,0.003690075,0.0009812945,0.0021976900000000004,33.1,0.0887,0.2728,-0.0811,0.897,0.4922,0.6951,0.3503,0.9453,39.4,0.9016,28.04,0.3001,0.2879,0.2787,0.6646,4360.45,-0.019074335693910816,0.728,51.8,0.26,0.085,0.17236,0.10773,0.08997000000000001,0.07539,0.06922,0.81138,0.578,0.7182742688682167,Con,con safe,con safe
E14000997,Tonbridge and Malling,South East,Small Town,106769,0.1253,0.1284,0.09539999999999997,0.1127,0.1436,0.147,0.1062,0.0883,0.0531,300.694415678971,355.0747683787693,5555,0.27116704805492003,52.028210435613325,0.017289682,-0.0037703900000000024,690,374995.0,0.5624791666666666,10.451365663322186,0.337780596,0.36131896,0.108535193,0.162942295,0.161,0.146,0.01,0.042,0.05,0.044,0.101,0.052000000000000005,0.109,0.09,0.128,0.069,0.191,0.18375,0.18175,0.12875,0.31375,0.958929022,0.014872443,0.020045466,0.002828997,0.34178327899999994,0.638050013,0.006052033,0.003869664,0.004344531,0.001323567,0.001030563,0.92544582,0.005102299,0.021611518,0.002738065,0.014266228,0.001424602,0.008224299000000001,0.00456681,0.004395049099999999,0.005779237,0.00189947,0.004546603,45.8,0.02109,0.1928,0.0091,0.9622,0.5701,0.7822,0.2348,1.0,43.76,0.8628,24.02,0.2604,0.3384,0.251,0.7072,4208.17,-0.07847332323081913,0.716,54.0,0.2,0.055,0.13158,0.09211,0.09565,0.05633,0.053820000000000014,0.6366399999999999,0.529,0.7364661508454216,Con,con safe,con safe
E14000998,Tooting,London,Large City,109595,0.1311,0.0867,0.1822,0.2385,0.1361,0.0994,0.0609,0.0392,0.0258,11.2170735491843,9770.373664704168,5220,0.4621848739495797,47.629910123637025,0.025007175,-0.01415702,760,577500.0,0.8629032258064515,14.612854251012148,0.183628935,0.300724301,0.328233819,0.166658928,0.07600000000000001,0.104,0.0,0.049,0.05,0.031,0.116,0.06,0.087,0.151,0.18700000000000006,0.09,0.122,0.10525,0.11025,0.12625,0.53625,0.658976518,0.050659557,0.152717747,0.11973992,0.33973243500000005,0.494620638,0.107343999,0.007007204,0.038469455,0.004687061,0.003938628,0.654130415,0.018701469,0.087164375,0.008204696,0.075058471,0.005931331,0.064243615,0.01396763,0.0076620820000000015,0.031116101,0.012685938999999999,0.021133876,47.7,0.00462,0.158,0.0137,0.9307,0.6204,0.9253,0.4708,1.0,42.5,0.9161,29.46,0.578,0.4765,0.175,0.5433,5437.17,-0.08692191302098995,0.695,49.8,0.09,0.14,0.08574,0.06805,0.05239,0.050210000000000005,0.04248,0.41239,0.256,0.747765194751895,Lab,lab safe,lab safe
E14000999,Torbay,South West,Small Town,100345,0.1071,0.1007,0.1017,0.105,0.1185,0.1474,0.1336,0.1135,0.0724,35.7664577560358,2805.5615874643386,2980,0.07581227436823101,29.697543475011212,0.042070997,-0.008711278000000003,520,180000.0,0.17647058823529416,6.656804733727809,0.341040594,0.307622215,0.25844002,0.074536425,0.165,0.17600000000000002,0.004,0.107,0.055,0.038,0.17800000000000002,0.04,0.085,0.041,0.038,0.07400000000000001,0.253,0.20725,0.18725000000000006,0.13225,0.21925,0.971564469,0.011674834,0.012529342,0.002244368,0.35497055600000005,0.629257093,0.004653460999999999,0.003181238,0.001194251,0.000926574,0.000360334,0.940647779,0.005188815,0.025429313,0.001750196,0.007319936,0.001503109,0.004797595,0.005322654,0.0018634433,0.002995923,0.001091299,0.00208994,42.9,0.00468,0.1557,0.0282,0.9228,0.5589999999999999,0.9248,0.3562,0.6509,46.47,0.8701,24.1,0.3275,0.2315,0.3207,0.6296,4273.3,-0.0746266717483196,0.7020000000000001,51.1,0.12,0.05,0.16493,0.1142,0.09682,0.07137,0.06738,0.8317999999999999,0.625,0.6749417234067772,Con,con safe,con safe
E14001000,Torridge and West Devon,South West,Rural,101844,0.0967,0.1011,0.0837,0.0928,0.1135,0.1583,0.15689999999999998,0.12710000000000002,0.07,1702.86874125713,59.807310764782976,5305,0.0848670756646217,52.08947017006402,0.022636511,-0.003543581999999997,500,213975.0,0.22271428571428564,8.229807692307693,0.434593748,0.289729165,0.159082817,0.092003133,0.20600000000000002,0.157,0.064,0.068,0.051,0.034,0.139,0.037000000000000005,0.1,0.05,0.032,0.061,0.232,0.19325,0.18125,0.13025,0.26325,0.986407088,0.006935369,0.00462015,0.000956957,0.355617752,0.63273412,0.001625799,0.002521017,0.000483624,0.0006997110000000001,0.000113189,0.9622876429999999,0.002963481,0.013366535,0.001039276,0.006143050000000001,0.000874639,0.002057973,0.002984061,0.002191741,0.003333916,0.0008437689,0.001913915,27.4,0.11512,0.3058,-0.0504,0.9193,0.4987,0.9074,0.3333,0.6738,37.83,0.8556,25.7,0.2705,0.3371,0.3597,0.695,4464.95,-0.00434613909429038,0.537,40.5,-0.45,0.275,0.16732,0.08415,0.10146,0.06982999999999999,0.0699,0.7712200000000001,0.5720000000000001,0.7404500521583627,Con,con safe,con safe
E14001001,Totnes,South West,Rural,86418,0.0946,0.1001,0.07730000000000001,0.08800000000000001,0.1095,0.1533,0.1593,0.1394,0.0784,569.105797232315,151.848743098857,4480,0.13131313131313127,51.84105163276169,0.021512923,-0.006294176999999998,520,265000.0,0.29268292682926833,9.800295857988166,0.440329875,0.26262303800000003,0.152035116,0.120058526,0.173,0.162,0.031,0.094,0.05,0.034,0.13699999999999998,0.044,0.105,0.058,0.038,0.07400000000000001,0.219,0.18625,0.17225,0.12325,0.29825,0.983840385,0.008260969,0.004975906,0.001316441,0.37023394,0.6115412020000001,0.002306791,0.005676397,0.000495175,0.001388906,0.000108697,0.9508327390000001,0.003901013,0.018067851,0.001533835,0.007620865,0.001280209,0.003574922,0.002741579,0.0014251377999999998,0.00500006,0.0011835889999999999,0.0028381979999999997,29.6,0.05704,0.2371,-0.0756,0.903,0.5608,0.6713,0.3555,0.8059999999999999,40.49,0.8827,26.38,0.3431,0.2901,0.325,0.6457,4428.23,-0.06412957792914564,0.611,45.8,-0.15,0.115,0.17925,0.09306,0.07902,0.06637,0.06742000000000001,0.80642,0.539,0.7306497953971617,Con,con safe,con safe
E14001002,Tottenham,London,Large City,142008,0.1378,0.122,0.163,0.1929,0.1461,0.1136,0.0652,0.0364,0.023,13.1523374400489,10797.168233198252,5275,0.8158347676419966,37.145794603120954,0.056198605,-0.040120333000000015,640,450000.0,1.0689655172413794,13.521634615384615,0.128737983,0.187073021,0.306524852,0.342462671,0.11100000000000003,0.138,0.0,0.114,0.044,0.05,0.113,0.078,0.105,0.07400000000000001,0.081,0.093,0.234,0.15325,0.14725,0.13525,0.33025,0.500893707,0.066985461,0.106695451,0.266556791,0.27067325900000005,0.474167615,0.190688425,0.012171437,0.018392566000000003,0.026501698,0.003048663,0.477997787,0.016837283,0.16923945899999998,0.071465602,0.110564312,0.014020753,0.029503935,0.013038062,0.012310716000000001,0.053336119,0.024845826,0.006840147,56.7,0.01465,0.171,-0.0455,0.8426,0.6755,0.8853,0.4217,0.9764,40.87,0.8793,23.62,0.5760000000000001,0.2737,0.2923,0.2893,5801.53,-0.10474775204349164,0.574,43.2,0.11,0.01,0.10966,0.06846000000000001,0.1046,0.07267,0.04029,0.5292500000000001,0.23800000000000002,0.6789693211130015,Lab,lab safe,lab safe
E14001003,Truro and Falmouth,South West,Small Town,96491,0.1024,0.1049,0.1414,0.1051,0.1173,0.1361,0.1258,0.1084,0.05860000000000001,444.6626482331249,216.99821287757973,4680,0.223529411764706,48.50193282275031,0.02369859,-0.004573298,530,260000.0,0.2935323383084578,9.433962264150944,0.393406314,0.276807536,0.17871690399999998,0.124108961,0.155,0.16,0.019,0.087,0.055,0.033,0.168,0.042,0.108,0.059,0.042,0.07100000000000001,0.18,0.165,0.16899999999999998,0.16,0.326,0.975092117,0.010359619,0.010639608,0.001724737,0.397137385,0.585357659,0.002631903,0.004009452,0.003191883,0.001142358,0.000246391,0.9477539229999999,0.003684664,0.017415359,0.001881531,0.008466889,0.001287953,0.005286205,0.003225481,0.0025535064000000002,0.004871821,0.0008063710000000001,0.0027662980000000004,27.1,0.02441,0.2443,0.0254,0.9915,0.5339,0.7246,0.2958,0.8572,41.16,0.8947,26.61,0.3547,0.3213,0.2447,0.6508,4307.67,-0.07744843980896499,0.7140000000000001,49.7,0.26,0.07,0.14385,0.08628,0.08741,0.05505,0.06203,0.69725,0.45899999999999996,0.7594365518257167,Con,con lab marginal,con lab marginal
E14001004,Tunbridge Wells,South East,Small Town,107957,0.1219,0.1217,0.0917,0.1294,0.1492,0.1445,0.1029,0.083,0.0558,248.052838611997,435.2177568460152,5815,0.1855249745158003,53.86403845975714,0.016962252,-0.004131990000000002,690,360000.0,0.5652173913043479,10.033444816053512,0.31628657,0.340935268,0.173324119,0.14994241,0.135,0.157,0.011,0.046,0.037000000000000005,0.035,0.12,0.05,0.097,0.096,0.15,0.066,0.16899999999999998,0.16349999999999998,0.17549999999999996,0.1315,0.3605,0.947768155,0.016836395,0.026306272,0.005681926,0.34842485999999995,0.6255163220000001,0.011459027,0.0039783,0.004311410999999999,0.0020367370000000003,0.000532978,0.899105358,0.005948415,0.035328828,0.003635671,0.016627011,0.00262682,0.011135434,0.007185686,0.004815837,0.006557533000000001,0.002312744,0.004720663,43.0,0.0271,0.201,-0.0535,0.954,0.5347,0.841,0.4247,1.0,47.1,0.845,27.79,0.2064,0.3705,0.1737,0.6939,4044.81,-0.07207207207207211,0.7879999999999999,55.6,0.45,0.025,0.12932000000000002,0.10607,0.0801,0.05629,0.0553,0.6585099999999999,0.446,0.7262175389799684,Con,con safe,con safe
E14001005,Twickenham,London,Large City,118178,0.1344,0.1146,0.094,0.1447,0.168,0.1378,0.0969,0.0678,0.0418,29.1515425470219,4053.9192672009385,7460,0.3297682709447416,63.12511634991285,0.020486026,-0.0014161119999999974,810,585000.0,0.8,13.888888888888891,0.299146388,0.369558755,0.198071941,0.113475177,0.099,0.111,0.0,0.041,0.052000000000000005,0.05,0.086,0.048,0.12,0.13699999999999998,0.17,0.08800000000000001,0.116,0.1145,0.1295,0.13049999999999998,0.5095000000000001,0.856687047,0.034723089,0.07934796200000001,0.015641432,0.368611968,0.549259371,0.033404039,0.00770931,0.019634231,0.004714711,0.011800146,0.7900037440000001,0.017931944,0.055631807,0.011292134,0.033341651,0.010124597,0.03097984,0.00842231,0.007834085,0.014678883,0.006568511,0.013190496000000001,65.5,0.00463,0.1251,-0.0428,0.9541,0.5131,0.8568,0.3725,0.7021,41.08,0.8785,25.37,0.5335,0.4647,0.202,0.7212,4318.54,-0.08750066030659354,0.711,51.3,0.15,0.275,0.10315,0.06488,0.05005,0.04473,0.04741,0.4661799999999999,0.33299999999999996,0.7969218588805451,LD,con ld marginal,ld safe
