ONSConstID,ConstituencyName,RegionID,RegionName,All#,GbHasRelig,RegHasRelig%,HasReligion#,HasReligion%,GbChristian%,RegChristian%,Christian#,Christian%,GbBuddhist%,RegBuddhist%,Buddhist#,Buddhist%,GbHindu%,RegHindu%,Hindu#,Hindu%,GbJewish%,RegJewish%,Jewish#,Jewish%,GbMuslim%,RegMuslim%,Muslim#,Muslim%,GbSikh%,RegSikh%,Sikh#,Sikh%,GbOther%,RegOther%,Other#,Other%,GbNoReligion%,RegNoReligion%,NoReligion#,NoReligion%,GbNotStated%,RegNotStated%,NotStated#,GbNotStated%
E14000813,Mid Bedfordshire,E12000006,East of England,100121,0.666873424,0.648321138,67071,0.669899422,0.588114724,0.596559583,64025,0.639476234,0.004245273,0.003809327,255,0.002546918,0.013573312,0.009237271,698,0.006971564,0.004386952,0.005956937,200,0.001997583,0.045343708,0.025370598,915,0.009138942,0.00704259,0.003114949,578,0.005773015,0.004166865,0.004272473,400,0.003995166,0.261332921,0.279045967,26409,0.263770837,0.071793655,0.072632896,6641,0.066329741
E14000814,Mid Derbyshire,E12000004,East Midlands,84158,0.666873424,0.656425606,56080,0.666365646,0.588114724,0.588140621,54805,0.651215571,0.004245273,0.002795363,200,0.002376482,0.013573312,0.019792324,183,0.002174481,0.004386952,0.000938405,48,0.000570356,0.045343708,0.031026277,278,0.00330331,0.00704259,0.00978002,199,0.0023646,0.004166865,0.003952597,367,0.004360845,0.261332921,0.275313232,22260,0.264502483,0.071793655,0.068261162,5818,0.069131871
E14000815,Mid Dorset and North Poole,E12000009,South West,80793,0.666873424,0.628270909,52447,0.649152773,0.588114724,0.603914777,51461,0.636948746,0.004245273,0.00373043,188,0.002326934,0.013573312,0.003086444,109,0.001349127,0.004386952,0.001203456,89,0.001101581,0.045343708,0.009685882,217,0.002685876,0.00704259,0.001114024,32,0.000396074,0.004166865,0.005535897,351,0.004344436,0.261332921,0.292913602,22234,0.275197109,0.071793655,0.078815489,6112,0.075650118
E14000816,Mid Norfolk,E12000006,East of England,99840,0.666873424,0.648321138,64971,0.650751202,0.588114724,0.596559583,63742,0.638441506,0.004245273,0.003809327,240,0.002403846,0.013573312,0.009237271,88,0.00088141,0.004386952,0.005956937,112,0.001121795,0.045343708,0.025370598,286,0.002864583,0.00704259,0.003114949,38,0.000380609,0.004166865,0.004272473,465,0.004657452,0.261332921,0.279045967,27281,0.273247196,0.071793655,0.072632896,7588,0.076001603
E14000817,Mid Sussex,E12000008,South East,105781,0.666873424,0.649769594,69078,0.653028427,0.588114724,0.597600162,65947,0.623429538,0.004245273,0.005089435,415,0.0039232,0.013573312,0.010712412,732,0.006919957,0.004386952,0.002056921,178,0.001682722,0.045343708,0.023353427,985,0.009311691,0.00704259,0.006362778,58,0.000548303,0.004166865,0.004594458,763,0.007213016,0.261332921,0.276590058,28232,0.26689103,0.071793655,0.073640349,8471,0.080080544
E14000818,Mid Worcestershire,E12000005,West Midlands,94454,0.666873424,0.714488275,68965,0.730143774,0.588114724,0.602203166,67630,0.71600991,0.004245273,0.002972055,206,0.002180956,0.013573312,0.012896996,129,0.001365744,0.004386952,0.000824906,71,0.000751689,0.045343708,0.067147853,361,0.003821966,0.00704259,0.023863736,213,0.002255066,0.004166865,0.004579561,355,0.003758443,0.261332921,0.219732885,19093,0.202140725,0.071793655,0.06577884,6396,0.067715502
E14000819,Middlesbrough,E12000001,North East,93865,0.666873424,0.705198842,66443,0.707857029,0.588114724,0.675167874,55753,0.593970063,0.004245273,0.002432144,284,0.003025622,0.013573312,0.002992815,477,0.005081766,0.004386952,0.001734,34,0.000362222,0.045343708,0.018007722,9236,0.098396633,0.00704259,0.002296597,473,0.005039152,0.004166865,0.002567691,186,0.001981569,0.261332921,0.234011042,21632,0.230458637,0.071793655,0.060790116,5790,0.061684334
E14000820,Middlesbrough South and East Cleveland,E12000001,North East,92826,0.666873424,0.705198842,67043,0.722243768,0.588114724,0.675167874,65716,0.707948204,0.004245273,0.002432144,185,0.001992976,0.013573312,0.002992815,135,0.001454334,0.004386952,0.001734,35,0.00037705,0.045343708,0.018007722,670,0.007217805,0.00704259,0.002296597,100,0.001077284,0.004166865,0.002567691,202,0.002176114,0.261332921,0.234011042,19892,0.214293409,0.071793655,0.060790116,5891,0.063462823
S14000045,Midlothian,S92000003,Scotland,83187,0.666873424,0.56393215,40408,0.485748975,0.588114724,0.538240243,39473,0.474509238,0.004245273,0.002416247,84,0.001009773,0.013573312,0.00309306,84,0.001009773,0.004386952,0.001111719,31,0.000372654,0.045343708,0.014491248,508,0.006106723,0.00704259,0.001709974,20,0.000240422,0.004166865,0.002869659,208,0.002500391,0.261332921,0.366566246,37613,0.452149975,0.071793655,0.069501604,5166,0.062101049
E14000821,Milton Keynes North,E12000008,South East,121798,0.666873424,0.649769594,76091,0.624731112,0.588114724,0.597600162,64444,0.529105568,0.004245273,0.005089435,613,0.005032923,0.013573312,0.010712412,3425,0.02812033,0.004386952,0.002056921,210,0.001724166,0.045343708,0.023353427,6243,0.051256999,0.00704259,0.006362778,577,0.004737352,0.004166865,0.004594458,579,0.004753773,0.261332921,0.276590058,37733,0.309799833,0.071793655,0.073640349,7974,0.065469055
E14000822,Milton Keynes South,E12000008,South East,127023,0.666873424,0.649769594,78353,0.616841045,0.588114724,0.597600162,66908,0.526739252,0.004245273,0.005089435,633,0.004983349,0.013573312,0.010712412,3493,0.027498957,0.004386952,0.002056921,217,0.001708352,0.045343708,0.023353427,5670,0.044637585,0.00704259,0.006362778,795,0.006258709,0.004166865,0.004594458,637,0.00501484,0.261332921,0.276590058,40206,0.316525354,0.071793655,0.073640349,8464,0.066633602
E14000823,Mitcham and Morden,E12000007,London,103298,0.666873424,0.707960823,78734,0.76220256,0.588114724,0.484219791,57665,0.558239269,0.004245273,0.010035061,862,0.008344789,0.013573312,0.050317344,8400,0.081318128,0.004386952,0.01817997,147,0.001423067,0.045343708,0.123908773,11046,0.106933338,0.00704259,0.015431234,252,0.002439544,0.004166865,0.00586865,362,0.003504424,0.261332921,0.207289483,17677,0.171126256,0.071793655,0.084749694,6887,0.066671184
E14000824,Mole Valley,E12000008,South East,95033,0.666873424,0.649769594,63907,0.672471668,0.588114724,0.597600162,61658,0.648806204,0.004245273,0.005089435,359,0.003777635,0.013573312,0.010712412,513,0.005398125,0.004386952,0.002056921,229,0.002409689,0.045343708,0.023353427,690,0.007260636,0.00704259,0.006362778,87,0.000915471,0.004166865,0.004594458,371,0.003903907,0.261332921,0.276590058,23563,0.247945451,0.071793655,0.073640349,7563,0.079582882
W07000054,Monmouth,W92000004,Wales,83733,0.666873424,0.602760738,53567,0.639735827,0.588114724,0.575591424,52441,0.626288321,0.004245273,0.002976051,262,0.003128993,0.013573312,0.003405957,155,0.001851122,0.004386952,0.000673749,55,0.00065685,0.045343708,0.014999399,258,0.003081222,0.00704259,0.000966882,42,0.000501594,0.004166865,0.004147277,354,0.004227724,0.261332921,0.320878446,23589,0.281716886,0.071793655,0.076360816,6577,0.078547287
W07000063,Montgomeryshire,W92000004,Wales,63779,0.666873424,0.602760738,40306,0.631963499,0.588114724,0.575591424,39481,0.619028207,0.004245273,0.002976051,193,0.003026074,0.013573312,0.003405957,49,0.000768278,0.004386952,0.000673749,35,0.00054877,0.045343708,0.014999399,119,0.001865818,0.00704259,0.000966882,22,0.000344941,0.004166865,0.004147277,407,0.006381411,0.261332921,0.320878446,17829,0.279543423,0.071793655,0.076360816,5644,0.088493078
S14000046,Moray,S92000003,Scotland,93295,0.666873424,0.56393215,47696,0.511238544,0.588114724,0.538240243,46576,0.499233614,0.004245273,0.002416247,178,0.001907926,0.013573312,0.00309306,45,0.000482341,0.004386952,0.001111719,47,0.000503778,0.045343708,0.014491248,236,0.00252961,0.00704259,0.001709974,3,3.21561E-05,0.004166865,0.002869659,611,0.006549118,0.261332921,0.366566246,38450,0.412133555,0.071793655,0.069501604,7149,0.076627901
E14000825,Morecambe and Lunesdale,E12000002,North West,87683,0.666873424,0.739730724,62796,0.716170751,0.588114724,0.672538423,61691,0.703568537,0.004245273,0.002934555,224,0.002554657,0.013573312,0.005425133,64,0.000729902,0.004386952,0.004313136,50,0.000570236,0.045343708,0.05054581,367,0.004185532,0.00704259,0.001255924,37,0.000421975,0.004166865,0.002717742,363,0.004139913,0.261332921,0.198224747,18749,0.213827082,0.071793655,0.062044529,6138,0.070002167
E14000826,Morley and Outwood,E12000003,Yorkshire and The Humber,96493,0.666873424,0.6731769,63501,0.658089188,0.588114724,0.594999596,61007,0.632242753,0.004245273,0.002710016,211,0.002186687,0.013573312,0.004556248,611,0.006332066,0.004386952,0.001879164,49,0.000507809,0.045343708,0.061708266,822,0.008518753,0.00704259,0.0041976,534,0.00553408,0.004166865,0.00312601,267,0.00276704,0.261332921,0.258570787,26693,0.276631465,0.071793655,0.068252313,6299,0.065279347
S14000047,Motherwell and Wishaw,S92000003,Scotland,91999,0.666873424,0.56393215,64665,0.702888075,0.588114724,0.538240243,63051,0.685344406,0.004245273,0.002416247,96,0.00104349,0.013573312,0.00309306,92,0.001000011,0.004386952,0.001111719,11,0.000119567,0.045343708,0.014491248,1182,0.012847966,0.00704259,0.001709974,92,0.001000011,0.004166865,0.002869659,141,0.001532625,0.261332921,0.366566246,21943,0.238513462,0.071793655,0.069501604,5391,0.058598463
S14000027,Na h-Eileanan an Iar,S92000003,Scotland,27684,0.666873424,0.56393215,20691,0.74739922,0.588114724,0.538240243,20452,0.738766074,0.004245273,0.002416247,40,0.001444878,0.013573312,0.00309306,37,0.001336512,0.004386952,0.001111719,3,0.000108366,0.045343708,0.014491248,61,0.002203439,0.00704259,0.001709974,1,3.61219E-05,0.004166865,0.002869659,97,0.003503829,0.261332921,0.366566246,5014,0.181115446,0.071793655,0.069501604,1979,0.071485334
W07000069,Neath,W92000004,Wales,73679,0.666873424,0.602760738,43871,0.595434249,0.588114724,0.575591424,43067,0.584522048,0.004245273,0.002976051,162,0.002198727,0.013573312,0.003405957,60,0.000814343,0.004386952,0.000673749,20,0.000271448,0.045343708,0.014999399,197,0.002673761,0.00704259,0.000966882,59,0.000800771,0.004166865,0.004147277,306,0.004153151,0.261332921,0.320878446,24327,0.330175491,0.071793655,0.076360816,5481,0.07439026
E14000827,New Forest East,E12000008,South East,92346,0.666873424,0.649769594,59917,0.648831568,0.588114724,0.597600162,58605,0.634624131,0.004245273,0.005089435,203,0.002198254,0.013573312,0.010712412,144,0.001559353,0.004386952,0.002056921,91,0.000985424,0.045343708,0.023353427,310,0.00335694,0.00704259,0.006362778,52,0.0005631,0.004166865,0.004594458,512,0.005544366,0.261332921,0.276590058,25428,0.275355727,0.071793655,0.073640349,7001,0.075812704
E14000828,New Forest West,E12000008,South East,84116,0.666873424,0.649769594,57445,0.682925959,0.588114724,0.597600162,56416,0.670692853,0.004245273,0.005089435,226,0.002686766,0.013573312,0.010712412,73,0.000867849,0.004386952,0.002056921,129,0.001533596,0.045343708,0.023353427,175,0.00208046,0.00704259,0.006362778,27,0.000320985,0.004166865,0.004594458,399,0.00474345,0.261332921,0.276590058,19946,0.237124923,0.071793655,0.073640349,6725,0.079949118
E14000829,Newark,E12000004,East Midlands,98937,0.666873424,0.656425606,67637,0.683637062,0.588114724,0.588140621,66045,0.667546014,0.004245273,0.002795363,247,0.002496538,0.013573312,0.019792324,175,0.001768802,0.004386952,0.000938405,91,0.000919777,0.045343708,0.031026277,606,0.00612511,0.00704259,0.00978002,101,0.001020852,0.004166865,0.003952597,372,0.003759968,0.261332921,0.275313232,24161,0.244205909,0.071793655,0.068261162,7139,0.072157029
E14000830,Newbury,E12000008,South East,107491,0.666873424,0.649769594,70973,0.660269232,0.588114724,0.597600162,68452,0.636816106,0.004245273,0.005089435,330,0.003070024,0.013573312,0.010712412,756,0.007033147,0.004386952,0.002056921,148,0.001376859,0.045343708,0.023353427,726,0.006754054,0.00704259,0.006362778,124,0.001153585,0.004166865,0.004594458,437,0.004065457,0.261332921,0.276590058,28789,0.267827074,0.071793655,0.073640349,7729,0.071903694
E14000831,Newcastle upon Tyne Central,E12000001,North East,93693,0.666873424,0.705198842,64180,0.685003149,0.588114724,0.675167874,47935,0.51161773,0.004245273,0.002432144,790,0.008431793,0.013573312,0.002992815,1601,0.017087723,0.004386952,0.001734,295,0.003148581,0.045343708,0.018007722,12655,0.135068788,0.00704259,0.002296597,652,0.006958898,0.004166865,0.002567691,252,0.002689635,0.261332921,0.234011042,23736,0.25333803,0.071793655,0.060790116,5777,0.061658822
E14000832,Newcastle upon Tyne East,E12000001,North East,95589,0.666873424,0.705198842,56435,0.5903922,0.588114724,0.675167874,51118,0.534768645,0.004245273,0.002432144,722,0.00755317,0.013573312,0.002992815,904,0.009457155,0.004386952,0.001734,198,0.002071368,0.045343708,0.018007722,2865,0.029972068,0.00704259,0.002296597,303,0.003169821,0.004166865,0.002567691,325,0.003399973,0.261332921,0.234011042,32715,0.342246493,0.071793655,0.060790116,6439,0.067361307
E14000833,Newcastle upon Tyne North,E12000001,North East,90895,0.666873424,0.705198842,62578,0.688464712,0.588114724,0.675167874,59085,0.650035756,0.004245273,0.002432144,189,0.002079322,0.013573312,0.002992815,639,0.00703009,0.004386952,0.001734,178,0.001958304,0.045343708,0.018007722,2041,0.02245448,0.00704259,0.002296597,268,0.002948457,0.004166865,0.002567691,178,0.001958304,0.261332921,0.234011042,22894,0.25187304,0.071793655,0.060790116,5423,0.059662248
E14000834,Newcastle-under-Lyme,E12000005,West Midlands,88945,0.666873424,0.714488275,59946,0.673967058,0.588114724,0.602203166,57210,0.643206476,0.004245273,0.002972055,389,0.004373489,0.013573312,0.012896996,470,0.005284164,0.004386952,0.000824906,55,0.00061836,0.045343708,0.067147853,1299,0.014604531,0.00704259,0.023863736,193,0.00216988,0.004166865,0.004579561,330,0.003710158,0.261332921,0.219732885,23012,0.258721682,0.071793655,0.06577884,5987,0.06731126
W07000055,Newport East,W92000004,Wales,77892,0.666873424,0.602760738,47851,0.614324963,0.588114724,0.575591424,43681,0.560789298,0.004245273,0.002976051,193,0.00247779,0.013573312,0.003405957,326,0.004185282,0.004386952,0.000673749,38,0.000487855,0.045343708,0.014999399,3293,0.042276485,0.00704259,0.000966882,66,0.000847327,0.004166865,0.004147277,254,0.003260925,0.261332921,0.320878446,24127,0.309749397,0.071793655,0.076360816,5914,0.075925641
W07000056,Newport West,W92000004,Wales,85401,0.666873424,0.602760738,54666,0.640109601,0.588114724,0.575591424,50044,0.585988454,0.004245273,0.002976051,202,0.002365312,0.013573312,0.003405957,394,0.004613529,0.004386952,0.000673749,73,0.000854791,0.045343708,0.014999399,3589,0.042025269,0.00704259,0.000966882,88,0.001030433,0.004166865,0.004147277,276,0.003231812,0.261332921,0.320878446,24498,0.286858468,0.071793655,0.076360816,6237,0.073031932
E14000835,Newton Abbot,E12000009,South West,85699,0.666873424,0.628270909,54457,0.635444988,0.588114724,0.603914777,53459,0.623799578,0.004245273,0.00373043,246,0.002870512,0.013573312,0.003086444,54,0.000630112,0.004386952,0.001203456,53,0.000618444,0.045343708,0.009685882,179,0.002088706,0.00704259,0.001114024,5,5.83437E-05,0.004166865,0.005535897,461,0.005379293,0.261332921,0.292913602,24186,0.282220329,0.071793655,0.078815489,7056,0.082334683
E14000836,"Normanton, Pontefract and Castleford",E12000003,Yorkshire and The Humber,107195,0.666873424,0.6731769,74363,0.693717058,0.588114724,0.594999596,73140,0.682307943,0.004245273,0.002710016,158,0.001473949,0.013573312,0.004556248,130,0.001212743,0.004386952,0.001879164,35,0.000326508,0.045343708,0.061708266,483,0.004505807,0.00704259,0.0041976,159,0.001483278,0.004166865,0.00312601,258,0.002406829,0.261332921,0.258570787,25966,0.242231447,0.071793655,0.068252313,6866,0.064051495
S14000048,North Ayrshire and Arran,S92000003,Scotland,95515,0.666873424,0.56393215,57691,0.603999372,0.588114724,0.538240243,56996,0.596723028,0.004245273,0.002416247,162,0.001696069,0.013573312,0.00309306,29,0.000303617,0.004386952,0.001111719,37,0.000387374,0.045343708,0.014491248,113,0.00118306,0.00704259,0.001709974,85,0.000889913,0.004166865,0.002869659,269,0.002816312,0.261332921,0.366566246,31047,0.325048422,0.071793655,0.069501604,6777,0.070952206
E14000837,North Cornwall,E12000009,South West,87562,0.666873424,0.628270909,55089,0.629142779,0.588114724,0.603914777,54005,0.616762979,0.004245273,0.00373043,221,0.002523926,0.013573312,0.003086444,63,0.00071949,0.004386952,0.001203456,60,0.000685229,0.045343708,0.009685882,107,0.001221991,0.00704259,0.001114024,7,7.99434E-05,0.004166865,0.005535897,626,0.00714922,0.261332921,0.292913602,24928,0.284689706,0.071793655,0.078815489,7545,0.086167516
E14000838,North Devon,E12000009,South West,93667,0.666873424,0.628270909,58673,0.626399906,0.588114724,0.603914777,57426,0.613086786,0.004245273,0.00373043,283,0.003021342,0.013573312,0.003086444,101,0.001078288,0.004386952,0.001203456,52,0.000555158,0.045343708,0.009685882,281,0.002999989,0.00704259,0.001114024,57,0.000608539,0.004166865,0.005535897,473,0.005049804,0.261332921,0.292913602,26983,0.288073708,0.071793655,0.078815489,8011,0.085526386
E14000839,North Dorset,E12000009,South West,95831,0.666873424,0.628270909,65493,0.683421857,0.588114724,0.603914777,64052,0.668384969,0.004245273,0.00373043,301,0.003140946,0.013573312,0.003086444,250,0.002608759,0.004386952,0.001203456,125,0.00130438,0.045343708,0.009685882,294,0.003067901,0.00704259,0.001114024,18,0.000187831,0.004166865,0.005535897,453,0.004727072,0.261332921,0.292913602,22728,0.237167514,0.071793655,0.078815489,7610,0.079410629
E14000840,North Durham,E12000001,North East,86883,0.666873424,0.705198842,62216,0.716089454,0.588114724,0.675167874,61368,0.706329201,0.004245273,0.002432144,115,0.001323619,0.013573312,0.002992815,61,0.000702094,0.004386952,0.001734,13,0.000149627,0.045343708,0.018007722,245,0.002819884,0.00704259,0.002296597,118,0.001358148,0.004166865,0.002567691,296,0.003406881,0.261332921,0.234011042,19753,0.227351726,0.071793655,0.060790116,4914,0.05655882
E14000841,North East Bedfordshire,E12000006,East of England,102716,0.666873424,0.648321138,67142,0.65366642,0.588114724,0.596559583,64394,0.626913042,0.004245273,0.003809327,280,0.002725963,0.013573312,0.009237271,558,0.005432455,0.004386952,0.005956937,135,0.001314304,0.045343708,0.025370598,659,0.006415748,0.00704259,0.003114949,757,0.007369835,0.004166865,0.004272473,359,0.003495074,0.261332921,0.279045967,28659,0.279012033,0.071793655,0.072632896,6915,0.067321547
